fix,contains_bug,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp
TRUE,FALSE,1,1,1,0,4,2,130,112,1.711400463,28,427,1.584316775,13
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.918295834,3,3,6689.5,297,17.34108796,59,2457.5,1.040050015,1964
FALSE,TRUE,1,2,5,1.670945986,154,18,131.6,157,11.67131019,21,364,0.736987902,354
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,3,1.459147917,6,6,4,1,0.045563272,2,671,8.315834039,14
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,3,1.292727215,22,0,210,195,63.66124228,79,1,0.67048027,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,2,4,6,2.099598859,31,26,363.6666667,378,-20.60480903,183,2.5,0.856506114,4
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,1,0,69,283,2.515752315,106,551,1.397495411,13
TRUE,FALSE,1,1,1,0,2,1,1953,130,2.381111111,374,6,1.419972002,5
FALSE,FALSE,1,1,1,0,4,3,1327,56,1.133900463,257,186,1.881911625,175
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,4,1.436909595,148,71,1035.25,237,-24.80727431,232,252.5,0.984587631,247
FALSE,TRUE,2,3,3,1.181899058,22,0,1156.666667,200,9.84570216,352,157,1.052525533,120
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,6,2.446616668,18,18,607.6666667,376,289.2824807,235,3136.5,1.001222425,3022
TRUE,FALSE,2,2,2,0.543564443,6,2,582,84,32.19364005,323,0.5,0.507765509,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,11,9,5211,151,5.077488426,732,418,1.196947766,385
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,15,9534,235,54.01975694,523,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,1,12,8,755,60,0.788888889,154,21.5,1.950704225,21
TRUE,FALSE,1,1,2,0.950956048,11,16,0,1,0,0,665.5,0,8
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,3,1.574331786,16,7,2474.333333,314,18.0812037,880,384,1.033798143,369
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,2,0.985228136,5,2,278.5,76,4.322789352,44,615.5,1.246745774,572
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,9,9,2121,101,0.060069444,516,306,17.64739884,286
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.468995594,10,10,3983,378,63.1403125,341,1345.5,1.162835534,1219
FALSE,TRUE,1,1,1,0,12,6,68,1,0.013564815,2,16,74.72013652,13
FALSE,FALSE,1,1,1,0,1,1,65,117,100.1781366,12,102,1.009982218,101
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.757878463,31,1,7555,305,0,1259,2433.5,0,2332
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,3,1.377963039,12,7,393.3333333,174,27.7052392,54,3697,1.017079015,3145
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,6,1.985025375,95,14,674.6666667,295,-2.87201196,365,1927.5,0.941955244,1306
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,4,4,1303,56,0.009699074,241,204,104.1026253,196
TRUE,TRUE,1,2,2,0.494182935,12,25,3205.5,139,34.09957176,262,452.5,1.093500537,394
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,3,1.096316807,50,3,7413.666667,324,-9.050108025,1965,771,0.949662231,729
FALSE,FALSE,1,2,2,0.866300675,58,1,437.5,22,-2.984178241,22,24.5,-2.940573657,22
TRUE,FALSE,1,1,1,0,1,1,195,191,54.85753472,8,2316,1.018229036,2021
FALSE,TRUE,2,2,2,1,2,2,158.5,33,0.364826389,48,416.5,3.055772342,29
FALSE,TRUE,1,1,2,0.992904271,100,11,1531,359,14.29159722,53,6.5,1.03945176,7
FALSE,FALSE,1,1,1,0,0,1,1715,116,1.116967593,470,654,1.895281122,626
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,3,8,16,2.965971158,35,132,270.875,29,2.212123119,492,7.5,0.990596987,11
FALSE,FALSE,1,1,1,0,6,4,129,186,35.56653935,51,728,1.028116314,625
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,8,7,4451,153,0.483854167,745,13,3.066738428,12
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,4,4,1.702108863,62,16,3791.5,259,45.99469039,1679,3.5,1.009364433,5
FALSE,TRUE,1,2,2,0.32984607,17,16,935.5,67,0.519409722,63,7.5,2.263754196,7
FALSE,FALSE,1,2,3,1.095795255,20,2,374,103,35.05125,124,1,0.675106026,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,1,2,2,54,227,83.64831019,10,1405.5,1.019298782,1281
FALSE,TRUE,1,13,25,3.982892925,623,441,1339.92,223,22.9325088,3425,996,1.008004316,934
FALSE,FALSE,1,1,1,0,1,1,37,2,0.001041667,7,55,961,6
FALSE,FALSE,1,1,1,0,1,0,1659,127,21.74850694,494,277,1.045980168,267
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,55,0,574,174,18.05070602,35,101,1.055399495,67
FALSE,TRUE,1,2,2,0.971783075,279,0,0,1,0,0,974.5,0,901
FALSE,TRUE,1,1,1,0,41,16,531,76,0.160428241,36,684,7.2333165,483
FALSE,FALSE,1,2,2,0.999142104,14,15,269.5,17,0.007372685,45,741.5,102.7268446,613
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,5,1,201,9,6.550960648,12,5,1.152649368,5
FALSE,FALSE,1,1,1,0,2,2,1106,55,0.079502315,159,1980,13.57825011,141
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,2,4,4,1.425569099,23,13,6683,387,55.86020255,1602,459.5,1.007572292,2
FALSE,FALSE,3,4,4,1.921928095,5,5,176,336,121.9401939,96,1.5,0.758057821,1
FALSE,FALSE,1,1,1,0,0,86,0,38,88.52449074,2,40,1.011296309,36
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,63,63,5.977274912,87413,78776,14203.71429,174,7.562060185,2936,2962,1.009924787,2955
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,3,12,16,3.273936311,76,3,2122.125,290,43.80714844,1656,702.5,1.005985795,16
TRUE,TRUE,2,4,4,1.856589361,38,34,220,101,6.470141782,33,1358.5,1.076807086,1292
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.970950594,3,2,459.5,174,30.12541088,81,481.5,1.163200645,427
FALSE,FALSE,2,2,2,0.918295834,0,9,75.5,330,116.4424711,103,738.5,4.596755071,598
FALSE,FALSE,1,1,1,0,0,7,833,63,0.196793981,194,353,6.081456214,337
TRUE,TRUE,1,1,1,0,4,0,294,18,2.691956019,39,308,1.371477094,192
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,2,3,11,1.86175592,1119,40,9.090909091,165,1.926675084,4,68,0.890300321,68
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,12,3.370543754,464,427,47.33333333,106,86.34958044,60,86.5,1.001792744,57
FALSE,TRUE,1,2,2,0.943506716,241,0,0,1,0,0,286.5,0,223
FALSE,FALSE,1,1,1,0,3,3,270,41,104.7317593,31,48,1.009548202,45
FALSE,TRUE,1,2,3,1.489436272,67,0,229.6666667,286,45.05679012,33,139,1.024718838,127
FALSE,FALSE,1,2,3,1.108298017,125,77,846,272,-19.58868827,241,59,1.008481643,60
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.863120569,4,3,700,64,0.592818287,204,368.5,1.895196121,353
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,1,1,7,224,387.2404745,7,1417,1.002582375,35
TRUE,TRUE,1,1,1,0,1,1,3627,180,13.32175926,203,35,1.075065161,31
FALSE,FALSE,1,1,2,0.764204507,8,1,26.5,61,18.46002315,20,533.5,1.027094291,69
TRUE,FALSE,1,1,1,0,1,0,187,157,30.86790509,8,868,1.032396108,3
FALSE,TRUE,1,4,4,1.738061619,33,25,1998,90,16.14762442,1076,263.5,1.268665523,246
FALSE,FALSE,1,1,1,0,46,47,798,371,-51.42417824,25,29,0.980553894,27
FALSE,FALSE,1,1,1,0,4,4,1754,70,0.076747685,260,462,14.02970894,13
FALSE,TRUE,1,1,2,0.99085109,266,214,1061.5,304,-99.20278935,30,93.5,0.992300451,94
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,4,0,865,97,2.968090278,154,14,1.336916976,12
FALSE,TRUE,2,4,6,2.119662048,18,25,408.5,305,373.7381501,53,112.5,1.000594538,65
TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,3,5,6,2.148116649,192,24,188.6666667,22,7.643940972,101,31.5,0.933832232,20
FALSE,TRUE,1,2,4,1.699376623,60,16,583,76,2.35088831,438,265.5,26.31386066,247
TRUE,FALSE,1,1,2,1,4,4,2,257,3.085081019,1,196.5,0.581035149,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,4,0.677107748,300,1,1696.25,65,3.326976273,966,149.5,1.990365562,137
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.288421934,31,26,1853,89,0.03931713,1069,397,16.54312629,392
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.998112905,185,167,999.5,289,0.030943287,115,131.5,8.579296802,129
FALSE,TRUE,1,2,4,1.183799666,34,9,574,370,3.948561921,673,127.5,1.069036715,104
FALSE,FALSE,1,1,1,0,1,2,157,292,-18.98289352,20,391,0.947320992,332
FALSE,FALSE,1,1,1,0,33,15,3887,200,4.922407407,246,91,1.203152628,89
FALSE,FALSE,1,2,2,0.995727452,6,7,1295.5,158,9.45537037,390,1598.5,81.02644,1401
FALSE,FALSE,2,5,14,2.845867933,1231,26,0,1,0,0,6.5,0,12
FALSE,FALSE,1,2,102,6.059637316,0,13309,130.4803922,370,235.0434896,198,899.5,1.000227289,807
FALSE,FALSE,1,1,1,0,1,1,1225,53,0.00525463,209,368,191.30837,338
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,41,33,248,10,16.63877315,13,6,1.060100585,6
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,7,8,2.628134596,43,34,787.75,48,1.265539641,816,18.5,1.550131931,21
FALSE,TRUE,1,1,1,0,71,78,11930,376,0.032731481,244,125,31.55162659,116
FALSE,FALSE,1,8,11,3.010095022,53,24,2918.636364,292,-59.78413931,3093,970,0.99663083,950
FALSE,FALSE,1,68,68,6.087447635,23058,24284,14655.97059,174,1.9978125,3132,3163.5,1.035362636,3156
TRUE,TRUE,1,1,1,0,29,36,190,201,176.5219213,3,303,1.005665019,290
FALSE,TRUE,1,2,5,1.58487672,404,381,655.4,63,2.994168981,474,499,1.564605119,462
TRUE,TRUE,1,2,5,1.818941016,57,0,302.4,247,-82.6431412,40,16,0.994201575,18
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,3,14,2.679340957,1883,0,23.5,31,0.000543981,52,85.5,427.9528648,86
TRUE,FALSE,1,1,3,1.584962501,3,3,83,151,4.822627315,83,751,1.126717466,15
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,1.485475297,5,15,1063.333333,296,65.02679784,297,92,1.018577472,90
FALSE,FALSE,3,3,7,0.888314234,49,729,111.5714286,191,39.77620205,130,404,0.720549921,76
FALSE,FALSE,1,1,1,0,0,1,0,1,0,0,0,0,0
TRUE,TRUE,1,4,4,1.208703008,34,12,554.75,324,11.73552373,334,2730.5,1.042976707,2627
FALSE,FALSE,1,1,1,0,0,6,-8,3,-4.97818287,3,4,0.79912349,2
FALSE,FALSE,1,1,2,0.044481223,205,0,100,304,-10.98896412,51,736.5,0.477249903,38
FALSE,TRUE,1,3,3,1.530493057,7,2,134.6666667,60,4.508136574,48,392,2.396217599,375
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,5,4,313,12,1.470428241,5,588,1.68007399,472
TRUE,FALSE,1,1,1,0,1,1,143,41,0.003738426,7,142,268.4922601,130
TRUE,TRUE,1,2,2,0.477071306,37,2,150,20,3.694716435,3,91.5,1.148391334,65
FALSE,FALSE,1,1,1,0,0,44,1264,229,0.104710648,426,1047,10.55012711,907
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,3,1.279937655,21,2,2222,284,12.03993827,1132,1736,1.034741882,1148
TRUE,TRUE,1,2,2,0.825626526,63,18,2398.5,119,1.045989583,388,31.5,1.864388122,26
FALSE,FALSE,1,1,1,0,6,6,532,297,55.89005787,12,30,1.01789227,23
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,2,0.855450811,65,35,810,76,4.996875,289,86.5,70.72745062,72
FALSE,TRUE,1,2,2,1,13,7,363,174,85.10421296,6,1845.5,1.030884125,1624
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,3,0,214,2,0,9,11,0,7
FALSE,FALSE,1,1,1,0,5,0,118,1,14.12454861,2,304,1.070798723,51
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,4,1.84567306,47,4,657,131,11.17930556,655,38.5,1.082809631,37
TRUE,FALSE,1,1,1,0,4,1,7919,246,23.17,125,1551,1.043159258,1425
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,4,4,0.441504625,42,123,335.25,102,22.95282118,12,2802.5,1.022112949,2366
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,3,1.303892268,145,14,236.3333333,66,2.736547068,52,157,3.577111749,150
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,4,4,58,344,8.789618056,184,1552,1.113770586,146
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,7,0,0,1,0,0,67,0,10
TRUE,FALSE,1,2,2,0.650022422,2,4,1432,324,27.8509838,106,5.5,1.026929031,6
TRUE,FALSE,1,2,2,0.995727452,11,2,820,96,3.501423611,240,2.5,1.203941701,2
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,20,6,0,1,0,0,57,0,17
FALSE,FALSE,2,4,5,2.264639443,6,92,1479.8,149,-17.87636111,1278,632,0.977631539,56
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,2,3,3,1.322305789,17,4,299.3333333,236,68.97653164,113,1,0.67021091,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,2,0.721928095,16,9,325.5,69,15.02659722,45,50.5,1.099321498,27
FALSE,FALSE,1,3,3,1.530493057,8,10,200.6666667,32,3.816608796,17,336,1.160118876,299
FALSE,FALSE,1,1,1,0,1,1,1455,40,1.191979167,191,101,1.838940837,84
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,3,3,1.56320209,22,2,190,304,8.377310957,37,568,1.052180592,535
TRUE,TRUE,1,2,2,0.685931523,64,40,1911.5,66,0.363043981,268,163.5,2.398727658,159
TRUE,FALSE,1,2,2,0.650022422,4,2,595,77,6.100758102,271,376.5,1.09265878,333
FALSE,FALSE,1,1,1,0,0,1,28,318,3.040150463,64,0,0,0
FALSE,TRUE,1,1,1,0,1,0,132,18,13.4644213,33,283,1.074269809,8
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.764204507,10,8,499,69,7.540260417,44,0.5,0.533155354,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,11,265,295,207.981169,2,182,1.004808128,133
FALSE,TRUE,1,2,4,1.245496201,41,57,5684.25,263,-2.130040509,3156,308.5,0.869556555,297
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,2,2,0.769192829,31,9,293,304,15.88982639,15,0.5,0.515733337,1
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,4,2,288,304,6.685324074,7,34,1.14958138,34
FALSE,FALSE,1,1,1,0,1,1,36,64,0.180648148,42,529,6.535622758,4
FALSE,TRUE,1,1,1,0,4,7,493,235,14.07746528,66,54,1.071035515,39
FALSE,FALSE,1,1,1,0,1,1,1514,70,0.010902778,338,49,92.71974522,40
FALSE,TRUE,1,3,3,1.5,6,2,1002.333333,289,24.46222994,157,1453,1.074333839,908
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,2,2,0.987692509,18,5,449.5,221,-4.007228009,46,95.5,1.321220601,87
TRUE,TRUE,1,11,13,3.477539087,27,28,2292.307692,203,-40.12616275,2971,168,0.993910409,114
TRUE,TRUE,2,3,10,1.404956936,4133,4133,436.2,324,52.8189213,213,788.5,0.701702811,3
TRUE,TRUE,1,2,3,1.373775746,38,26,1416,174,17.04063657,1030,676,1.035861988,582
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,31,731,47,0.000717593,58,24,1394.548387,24
FALSE,FALSE,2,2,2,0.391243564,13,13,2145.5,246,39.66135995,199,217.5,1.012751745,208
TRUE,FALSE,1,1,1,0,4,6,1056,123,19.69689815,197,708,1.050769415,675
FALSE,TRUE,1,1,1,0,1,1,14113,303,0.152407407,108,838,7.561360875,799
TRUE,FALSE,1,1,1,0,6,6,276,20,4.880729167,2,56,1.204887419,47
FALSE,TRUE,1,3,3,1.326099424,642,655,1722.333333,292,12.17543981,5,576,0.694539333,480
FALSE,TRUE,1,2,4,1.598816797,14,10,4608.25,264,10.84050637,2433,180.5,1.065860154,164
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,2,4,7,2.545211834,276,5,425.4285714,370,121.0197354,216,56,0.995936333,58
FALSE,TRUE,1,2,2,0.976020648,26,18,2330.5,247,0.061770833,641,1375.5,13.14165261,1300
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,1,1,0,3,4,359,17,1.669525463,30,717,1.598972596,589
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,9,2.893711703,109,60,222.8888889,209,71.69821759,92,18,1.005964176,22
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,3,14,412,339,71.77001157,18,198,1.013933396,197
TRUE,TRUE,1,1,1,0,4,5,144,77,0,6,22,0,20
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,3,11,635,123,37.02822917,8,677,1.027006422,654
TRUE,TRUE,1,6,6,1.964894209,107,23,2580.5,112,-0.602314815,1865,102.5,0.973626919,70
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,3,4,505,76,0.656481481,142,224,2.523272214,200
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,1,3,3,1.56559623,14,16,3345.666667,234,44.98350309,1529,45,1.010232804,44
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,2,4,1.782223282,77,15,118,74,56.4782581,118,336.5,-1.154317224,244
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,2,2,0.811278124,10,2,105.5,22,0.012141204,9,2296.5,21.09103908,275
FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,1,1,0,0,10,1676,97,0.052974537,491,1236,19.87699366,1176
FALSE,FALSE,1,1,1,0,1,0,37,58,0.022604167,33,35,45.23963134,3
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,FALSE,4,16,28,3.661199202,2,4656,663.9642857,112,34.82872851,2456,1453.5,0.97261067,18
FALSE,FALSE,2,4,5,2.014145604,42,2,-33.2,125,78.41036574,28,883,1.00288545,45
TRUE,TRUE,1,5,5,2.178079252,29,22,1784.6,144,11.73629167,961,13,1.324266075,13
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,TRUE,1,1,1,0,41,6,1826,134,1.183125,52,466,1.845219229,238
FALSE,FALSE,1,1,1,0,4,7,370,41,0.088020833,49,2072,12.36094675,221
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,1,1,0,146,0,0,1,0,0,13,0,13
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,3,7,23,2.404177631,1434,1239,218,9,2.407683172,316,371,1.052792077,8
TRUE,TRUE,1,2,2,0.439496987,11,11,212,12,2.069293981,5,520.5,1.242875981,410
FALSE,TRUE,1,1,1,0,6,2,1788,80,0.162546296,96,23,7.152093421,20
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,5,1.755991703,56,22,198.4,17,2.993571759,249,230,6.262026875,122
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,1,4,6,1.466095474,96,26,418.3333333,134,25.43960841,307,53.5,1.007474597,51
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,3,3,1.351730886,38,3,353.6666667,63,23.91621528,87,74,1.507008151,71
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,TRUE,1,4,6,2.242579131,56,69,476,35,0.602629244,309,39.5,2.555968837,37
FALSE,FALSE,1,1,1,0,4,7,1589,271,102.464838,196,760,1.009759445,736
